Entity,Code,Year,GDP per capita,cons_pct_gdp,Gini coefficient,log_gdp_pc
Fiji,FJI,2019,5701.1045,,0.3070686757564544,8.648415206981111
Finland,FIN,1987,28412.45,72.4776198776849,0.2217208296060562,10.254582708370425
Finland,FIN,1991,29290.977,77.0770770770771,0.2288031876087188,10.285034795359707
Finland,FIN,1995,29890.523,72.9193328864241,0.2346004992723465,10.305296752615703
Finland,FIN,2000,37872.6,67.5582537797135,0.2715839445590973,10.541983174467305
Finland,FIN,2003,40038.984,70.7436360520453,0.2768642902374267,10.597608858481841
Finland,FIN,2004,41521.96,70.5608506938976,0.2789765298366546,10.633977722891297
Finland,FIN,2005,42529.35,71.0450244737833,0.2761949300765991,10.657949704801473
Finland,FIN,2006,44069.395,71.1328755474051,0.2799872457981109,10.693520829582054
Finland,FIN,2007,46213.69,69.3401547105459,0.2828556299209595,10.741031353521947
Finland,FIN,2008,46359.875,70.8848769388375,0.27838134765625,10.744189601160148
Finland,FIN,2009,42412.51,76.2115167689218,0.2745527625083923,10.655198644872003
Finland,FIN,2010,43556.54,75.9055419432678,0.2771396338939667,10.681815143221774
Finland,FIN,2011,44391.453,76.2581265336065,0.2764264941215515,10.700802229889813
Finland,FIN,2012,43507.934,77.9945902244757,0.2709637880325317,10.680698591250193
Finland,FIN,2013,42883.637,78.648333882072,0.271936684846878,10.666245610244847
Finland,FIN,2014,42502.49,79.0216414466493,0.2677680552005768,10.657317941431579
Finland,FIN,2015,42560.344,78.7575169368958,0.2710181176662445,10.658678206689627
Finland,FIN,2016,43529.676,77.7606771835321,0.2707842290401459,10.681198191375982
Finland,FIN,2017,44862.22,75.4394631206999,0.2738283276557922,10.711351294143547
Finland,FIN,2018,45337.242,75.1700049589272,0.2732957005500793,10.721884092921533
Finland,FIN,2019,45898.57,74.8295726108721,0.2773712575435638,10.734189240879223
Finland,FIN,2020,44690.98,74.6618891901839,0.2709104418754577,10.707526970530205
Finland,FIN,2021,45792.047,75.1575790709267,0.2770850658416748,10.731865708735805
Finland,FIN,2022,46016.15,74.7075732241156,0.2792592346668243,10.736747700811149
Finland,FIN,2023,45357.03,77.0909077581657,0.2739983201026916,10.722320460067499
France,FRA,1970,17116.86,70.4761813135273,0.3714707195758819,9.747819221658887
France,FRA,1975,19924.373,73.3849524087594,0.359199583530426,9.89969903515827
France,FRA,1979,22792.236,73.9913701365761,0.3404380977153778,10.03417523063449
France,FRA,1984,24102.018,78.1776861506738,0.3340026438236236,10.090050850413048
France,FRA,1990,27992.975,76.1922126855936,0.3212022185325622,10.23970886482132
France,FRA,1996,29683.78,78.6444894547495,0.3201727569103241,10.298356047662478
France,FRA,1997,30325.523,77.6486947195451,0.319009393453598,10.319744980159822
France,FRA,1998,31256.508,76.7891914953797,0.3165864944458008,10.349982889482277
France,FRA,1999,32152.72,76.5257091003965,0.3250090181827545,10.378252329508559
France,FRA,2000,33255.137,76.4120719858532,0.3255412578582763,10.411964530391288
France,FRA,2001,33640.67,76.5173757634368,0.3253459334373474,10.423491030654302
France,FRA,2002,33753.58,76.9709308013075,0.3177925646305084,10.426841764749293
France,FRA,2003,33840.617,77.6743301291835,0.3141105473041534,10.429417046414462
France,FRA,2004,34557.15,77.3091885615518,0.3064725697040558,10.450369754239766
France,FRA,2005,34946.04,77.5843695945348,0.2983386814594269,10.461560436521461
France,FRA,2006,35645.418,77.3283919661144,0.2969108819961548,10.481375890232865
France,FRA,2007,36322.168,76.8663871889036,0.3242770731449127,10.500183522563711
France,FRA,2008,36257.367,77.3145694444075,0.3299644291400909,10.4983978672211
France,FRA,2009,35052.85,79.7194572155284,0.3266122043132782,10.464612201567903
France,FRA,2010,35578.195,79.5967095626813,0.3372041881084442,10.479488229185367
France,FRA,2011,36269.957,79.0282955378327,0.3329474925994873,10.498745046723448
France,FRA,2012,36161.293,79.1180348943466,0.3311485946178436,10.495744571610183
France,FRA,2013,36256.086,79.1162212272406,0.3251255452632904,10.498362535846102
France,FRA,2014,36444.395,78.8791703113074,0.3226215839385986,10.503542953321825
France,FRA,2015,36702.434,78.4011558817801,0.3270423114299774,10.510598353369373
France,FRA,2016,36920.535,78.7484756829765,0.3192351758480072,10.516523179302697
France,FRA,2017,37580.598,78.5907808701955,0.3163205087184906,10.534243185560381
France,FRA,2018,38062.445,78.3547231025301,0.3238066434860229,10.54698337945942
France,FRA,2019,38705.207,77.624801476585,0.311995655298233,10.563729417770746
France,FRA,2020,35709.203,78.9200268716903,0.3066146969795227,10.483163721661187
France,FRA,2021,38030.855,77.7648981861705,0.3150095641613006,10.546153082920439
France,FRA,2022,38868.332,78.7075585460301,0.3123691082000732,10.567935110653837
France,FRA,2023,39319.414,78.7857563739998,0.3180930912494659,10.579473670792977
Gabon,GAB,2005,7130.225,42.5677220236777,0.4218498766422272,8.87209806971268
Gabon,GAB,2017,6840.0596,53.201448963595,0.380243718624115,8.830551724028927
Georgia,GEO,1996,1187.1232,113.015057515833,0.3713270723819732,7.079288180293672
Georgia,GEO,1997,1354.7836,112.200208566599,0.4068089723587036,7.211397015762584
Georgia,GEO,1998,1431.7933,95.2046613966269,0.412279725074768,7.2666829935266355
Georgia,GEO,1999,1503.463,91.7875579938963,0.4012637138366699,7.315526392880677
Georgia,GEO,2000,1561.1987,99.0516671906803,0.4045737087726593,7.3532092026133125
Georgia,GEO,2001,1661.8302,89.1172954749775,0.3955507278442383,7.415674804131104
Georgia,GEO,2002,1768.597,87.6051207081545,0.3724569082260132,7.4779418558832695
Georgia,GEO,2003,1977.4614,88.4331103093145,0.3664979636669159,7.58956917985585
Georgia,GEO,2004,2105.0046,88.6037682074041,0.3616828918457031,7.652072931387253
Georgia,GEO,2005,2321.6008,87.4915023793338,0.3737491965293884,7.750012226719802
Georgia,GEO,2006,2554.8125,97.2559626973365,0.3686513602733612,7.845734114426365
Georgia,GEO,2007,2891.137,96.1091692264237,0.3810798525810241,7.969405129340453
Georgia,GEO,2008,2970.1587,104.889671767611,0.3853241503238678,7.996370664712616
Georgia,GEO,2009,2887.256,107.923940842878,0.382345050573349,7.9680618490950375
Georgia,GEO,2010,3090.0652,95.8077339834756,0.3945838809013366,8.035947469992808
Georgia,GEO,2011,3362.103,94.6197394536189,0.3959311544895172,8.120321950025149
Georgia,GEO,2012,3609.7808,92.4275768003728,0.3895387053489685,8.191402329261773
Georgia,GEO,2013,3806.506,90.2299042487473,0.385887861251831,8.244466986996175
Georgia,GEO,2014,3960.3508,90.9378270600845,0.3755413293838501,8.284087886183617
Georgia,GEO,2015,4086.6223,89.8651233067037,0.3650367558002472,8.315474064319442
Georgia,GEO,2016,4225.0913,86.025372746423,0.3663964867591858,8.34879614902525
Georgia,GEO,2017,4442.5073,85.7057912433478,0.3793957531452179,8.398974203246365
Georgia,GEO,2018,4713.6533,82.5311533036541,0.3641136288642883,8.458218533909744
Georgia,GEO,2019,4975.8115,82.0338060571934,0.3590069711208343,8.512343751868682
Georgia,GEO,2020,4659.6094,94.4838223302336,0.3446497023105621,8.446686903864132
Georgia,GEO,2021,5175.1987,95.5735656412621,0.3417844474315643,8.551633013531722
Georgia,GEO,2022,5736.3047,85.6710974471589,0.3350002467632293,8.654570501510166
Georgia,GEO,2023,6180.6206,83.6182649782098,0.3475689589977264,8.729173966121888
Georgia,GEO,2024,6808.074,83.3264435869509,0.3385380506515503,8.825864539759355
Germany,DEU,1991,31056.594,74.2784350437607,0.2929907143115997,10.343566431964673
Germany,DEU,1992,31441.975,74.8675060968834,0.2896960973739624,10.355899062636329
Germany,DEU,1993,30932.02,75.8379710243891,0.2841121554374695,10.339547172308311
Germany,DEU,1994,31625.395,75.3330214034668,0.290790319442749,10.361715716070398
Germany,DEU,1995,32007.145,75.1660324327738,0.2873387038707733,10.373714438108316
Germany,DEU,1996,32245.861,75.8788422449911,0.2825237810611725,10.381144972902225
Germany,DEU,1997,32795.785,75.5724946369931,0.2818816602230072,10.398055280017058
Germany,DEU,1998,33477.984,74.7743422126182,0.2814408242702484,10.41864330773665
Germany,DEU,1999,34168.832,75.7011226435077,0.2899678647518158,10.439069162494098
Germany,DEU,2000,35104.13,75.870326718819,0.2868901789188385,10.466074066349776
Germany,DEU,2001,35618.516,75.6738919531958,0.2992582321166992,10.480620893988121
Germany,DEU,2002,35477.516,75.799915443293,0.2987659573554992,10.476654422698655
Germany,DEU,2003,35270.023,76.8022277658525,0.2987043857574463,10.470788675342162
Germany,DEU,2004,35687.637,76.0146792031539,0.301127940416336,10.482559605270158
Germany,DEU,2005,36024.094,76.3112769863827,0.316117525100708,10.491943271349534
Germany,DEU,2006,37459.26,74.922347064109,0.3104690313339233,10.53100922139826
Germany,DEU,2007,38593.074,72.8228870829433,0.3119154870510101,10.56082810930161
Germany,DEU,2008,39009.848,73.3286859667552,0.3063329756259918,10.5715694060563
Germany,DEU,2009,36940.406,77.2236634763048,0.3044077157974243,10.517061244488717
Germany,DEU,2010,38526.74,75.3634820247318,0.3020090460777282,10.55910782464535
Germany,DEU,2011,40722.484,73.8787583138872,0.3044401109218597,10.614535651328497
Germany,DEU,2012,40834.508,74.4880112028807,0.3090589940547943,10.617282787231975
Germany,DEU,2013,40884.895,74.4370796237895,0.3142034113407135,10.618515958413742
Germany,DEU,2014,41602.465,73.3215277754509,0.3079740405082702,10.63591469930155
Germany,DEU,2015,41929.754,73.0879842437553,0.3140551447868347,10.643750973226538
Germany,DEU,2016,42516.934,73.022649528513,0.3131847977638244,10.657657722612383
Germany,DEU,2017,43543.48,72.3579479825148,0.3131583333015442,10.68151525809895
Germany,DEU,2018,43905.855,72.4810790820115,0.3188331127166748,10.689802961468507
Germany,DEU,2019,44235.266,73.0114947077981,0.3221137523651123,10.69727762323726
Germany,DEU,2020,42372.87,72.9648884870404,0.3250107765197754,10.654263577932674
Germany,DEU,2021,44011.02,72.2068032826952,0.3357523381710052,10.692195336087348
Germany,DEU,2022,44817.133,74.2529308992102,0.3365924954414367,10.710345778329916
Ghana,GHA,1987,803.9296,96.0890080428954,0.3534957766532898,6.6895117031561195
Ghana,GHA,1988,829.0174,94.5826468137246,0.3599354028701782,6.720241144058573
Ghana,GHA,1991,878.6357,92.6822707370334,0.3843171298503876,6.778370363541137
Ghana,GHA,1998,992.2063,89.7474502775208,0.4007120728492737,6.899931049373095
Ghana,GHA,2005,1143.3118,96.2709992103705,0.427562415599823,7.041684417495275
Ghana,GHA,2012,1640.5408,95.481876657644,0.4237164258956909,7.402781222558213
Ghana,GHA,2016,1740.811,80.0348657396875,0.4350859522819519,7.462106375575482
Greece,GRC,1995,15857.416,86.645468568771,0.3649840652942657,9.67139255631603
Greece,GRC,2000,18002.906,84.9769292891877,0.344415009021759,9.798288468291995
Greece,GRC,2002,19548.367,85.61003960057,0.3552225232124328,9.880647032512972
Greece,GRC,2003,20632.256,84.0091532483091,0.327591985464096,9.934610955394247
Greece,GRC,2004,21688.105,83.4271523494324,0.335880309343338,9.984519232553724
Greece,GRC,2005,21880.527,86.2025042323417,0.3459669053554535,9.993352342169073
Greece,GRC,2006,23220.533,83.2645570351221,0.3512181937694549,10.052792209338135
Greece,GRC,2007,23973.693,84.3585915900954,0.3395082056522369,10.08471238314572
Greece,GRC,2008,23923.88,86.6896804576571,0.3358771800994873,10.082632402268237
Greece,GRC,2009,22878.135,89.9995266355178,0.3361497223377228,10.037936929933668
Greece,GRC,2010,21547.725,89.2490930316563,0.3409875929355621,9.978025521513677
Greece,GRC,2011,19448.256,91.6063388999618,0.3484191596508026,9.875512679216605
Greece,GRC,2012,17924.662,92.2019955936972,0.3625036180019378,9.793932808944152
Greece,GRC,2013,17644.877,90.1874203560882,0.3612728714942932,9.778200765271812
Greece,GRC,2014,17903.525,89.2666523630357,0.358045220375061,9.792752899815499
Greece,GRC,2015,17980.73,88.8906368199546,0.359968364238739,9.797055907868835
Greece,GRC,2016,18049.93,88.8308044018916,0.3495604395866394,9.800897085637164
Greece,GRC,2017,18352.088,89.4356641066057,0.3435030877590179,9.817498634475355
Greece,GRC,2018,18769.04,89.0231581031934,0.3289003670215606,9.839963982827722
Greece,GRC,2019,19216.676,89.3698569803638,0.3310182988643646,9.863533722718483
Greece,GRC,2020,17486.951,93.8519251320754,0.3355811536312103,9.769210224628187
Greece,GRC,2021,19232.969,90.0088720231986,0.3293948471546173,9.864381220841038
Greece,GRC,2022,20552.322,90.8491916149866,0.3337360024452209,9.930729206241915
Greece,GRC,2023,21050.865,88.6251670635201,0.3343870937824249,9.954696930902827
Grenada,GRD,2018,9744.169,,0.438164085149765,9.184424333805842
Guatemala,GTM,1986,2659.1414,88.2074719774752,0.541327178478241,7.885758567715549
Guatemala,GTM,1989,2734.557,91.6515325709662,0.5880920886993408,7.913724727330961
Guatemala,GTM,1998,3089.976,90.6850046298844,0.4939759969711303,8.035918602871337
Guatemala,GTM,2000,3165.9324,90.9201318180948,0.5417457222938538,8.060202888349453
Guatemala,GTM,2006,3388.1501,97.7041349098149,0.5454021692276001,8.128039358214426
Guatemala,GTM,2014,3809.616,96.5233810169292,0.4832651913166046,8.245283675639781
Guatemala,GTM,2023,4470.7075,98.6091556935814,0.4521268308162689,8.405301952487989
Guinea,GIN,1991,540.62274,53.4064471206024,0.4555828869342804,6.2927216973305855
Guinea,GIN,1994,555.96277,56.3190002130649,0.4608160853385925,6.320701331576978
Guinea,GIN,2002,650.555,60.3222407142802,0.430027037858963,6.4778258447242685
Guinea,GIN,2007,673.699,100.599435927534,0.3935534656047821,6.512783423625302
Guinea,GIN,2012,719.5059,94.3780223924846,0.3372970521450043,6.578564726432787
Guinea,GIN,2018,899.90735,89.0226056595408,0.2959195375442505,6.802291813580723
Guinea-Bissau,GNB,1991,585.5855,96.8192604761445,0.5575031042098999,6.372612201411584
Guinea-Bissau,GNB,1993,567.86005,92.9899588594099,0.4360943138599396,6.34187499751687
Guinea-Bissau,GNB,2002,594.0405,93.168807147595,0.3556883633136749,6.386947498856552
Guinea-Bissau,GNB,2010,625.90405,98.7421413285118,0.5060209035873413,6.439197084591939
Guinea-Bissau,GNB,2018,686.45685,85.5140887217662,0.3476523160934448,6.531543368170655
Guinea-Bissau,GNB,2021,729.6271,88.3002950502561,0.3343506753444671,6.592533581710665
Guyana,GUY,1992,2716.759,71.7248829545941,0.3946759104728699,7.90719490471929
Guyana,GUY,1998,3708.0464,83.0569064947759,0.4505282938480377,8.218260440091811
Haiti,HTI,2001,1314.1143,105.4702710032,0.5899116396903992,7.180918181562837
Haiti,HTI,2012,1354.8855,103.438907488729,0.6045080423355103,7.211472227898301
Honduras,HND,1989,388.78467,82.9284245199013,0.5536727905273438,5.963025642796595
Honduras,HND,1990,457.98105,78.6820872487155,0.559285581111908,6.126827807712342
Honduras,HND,1991,561.1256,78.5830134478989,0.5181965231895447,6.329944766381987
Honduras,HND,1992,594.689,78.1581153218335,0.5180389881134033,6.388038579820446
Honduras,HND,1993,656.8698,76.5339192529525,0.5344483852386475,6.487485825329663
Honduras,HND,1994,823.7917,74.6804387685053,0.5499133467674255,6.713917706690239
Honduras,HND,1995,998.35657,73.2734032913912,0.5546936988830566,6.906110497069669
Honduras,HND,1996,1193.3883,74.096856289006,0.5569672584533691,7.084551851118354
Honduras,HND,1997,1420.7311,73.39935850082,0.5272735357284546,7.258926877255736
Honduras,HND,1998,1543.7579,75.6296086828363,0.5728847980499268,7.3419749177721005
Honduras,HND,1999,1677.7795,81.4999040926291,0.5521424412727356,7.425226471956336
Honduras,HND,2001,1789.1881,87.1788115933951,0.5535134673118591,7.48951722051936
Honduras,HND,2002,1807.973,88.2778520143752,0.5570878982543945,7.499961607212295
Honduras,HND,2003,1842.2975,88.7793398301892,0.580780565738678,7.51876871300314
Honduras,HND,2004,1908.9095,88.9502345092333,0.5809237360954285,7.554287415582618
Honduras,HND,2005,1975.8564,90.8549454305204,0.5947672724723816,7.588757203602293
Honduras,HND,2006,2056.535,92.680815171023,0.5752498507499695,7.628777806733045
Honduras,HND,2007,2134.1953,94.3873968605181,0.5581572651863098,7.665844945949695
Honduras,HND,2008,2175.147,97.0324319813244,0.5548926591873169,7.684851527445836
Honduras,HND,2009,2076.3086,97.2448792267377,0.5128166675567627,7.638346884490685
Honduras,HND,2010,2108.4731,96.0441851606824,0.5308563709259033,7.65371931522048
Honduras,HND,2011,2144.5627,93.701627148553,0.5255374312400818,7.670690941114044
Honduras,HND,2012,2188.3938,94.8183540266529,0.533649206161499,7.6909231290655695
Honduras,HND,2013,2205.4014,98.6627694206768,0.4995847642421722,7.698664812129854
Honduras,HND,2014,2229.2478,95.6659555969308,0.4987486898899078,7.709419498135507
Honduras,HND,2015,2271.2026,91.8129074128615,0.4924869835376739,7.728064749927391
Honduras,HND,2016,2315.7297,91.0103788519926,0.4979712963104248,7.747480122037202
Honduras,HND,2017,2383.374,90.8047066357749,0.4944456815719604,7.776272409811436
Honduras,HND,2018,2430.135,94.0694601926802,0.489278495311737,7.795702090346997
Honduras,HND,2019,2447.6165,96.0543400013446,0.4816896915435791,7.8028699728632605
Honduras,HND,2023,2527.2737,101.868187930707,0.4682682752609253,7.8348964117723705
Honduras,HND,2024,2573.3716,101.519621069302,0.4567611813545227,7.852972224706469
Hungary,HUN,1987,8699.825,,0.2088309228420257,9.071058189497839
Hungary,HUN,1989,8867.651,,0.2504777908325195,9.090165214977562
Hungary,HUN,1991,7618.64,79.5666515311834,0.2962120473384857,8.938353155061366
Hungary,HUN,1993,7353.9004,87.2083240537041,0.2793830335140228,8.902986118119786
Hungary,HUN,1994,7581.001,83.2901216293356,0.3328717052936554,8.933400527965015
Hungary,HUN,1999,8578.195,75.4362790072101,0.3021994531154632,9.05697879739014
Hungary,HUN,2004,10786.488,76.9852240145162,0.298643559217453,9.286049518708301
Hungary,HUN,2005,11272.734,76.7975967495567,0.3472095131874084,9.33014216856282
Hungary,HUN,2006,11734.454,75.2766729343935,0.2829602062702179,9.370284579720796
Hungary,HUN,2007,11791.707,75.0592629113941,0.278818279504776,9.37515176676628
Hungary,HUN,2008,11929.721,74.903328435021,0.2751402556896209,9.386788128397708
Hungary,HUN,2009,11142.886,75.603329328467,0.2695926129817962,9.318556546356652
Hungary,HUN,2010,11287.369,74.1426738705608,0.2944412231445312,9.331439591899311
Hungary,HUN,2011,11536.357,73.3342556953044,0.2915791273117065,9.353258805647837
Hungary,HUN,2012,11440.763,73.7139483802331,0.3080250918865204,9.344937958513919
Hungary,HUN,2013,11729.572,71.7938009732876,0.315041035413742,9.369868453343297
Hungary,HUN,2014,12287.378,69.8635107870802,0.3091303706169128,9.41632783561671
Hungary,HUN,2015,12782.941,68.5642046085502,0.3040709197521209,9.455866826652402
Hungary,HUN,2016,13145.656,69.7168353873809,0.3032402098178863,9.483846640825583
Hungary,HUN,2017,13734.244,70.2674722643515,0.3058254420757293,9.527647555150663
Iceland,ISL,2003,45088.92,81.7950871144158,0.2683603763580322,10.716391819032465
Iceland,ISL,2004,48101.71,80.9601571199735,0.2798185050487518,10.781073006397484
Iceland,ISL,2005,50674.44,82.4020880568014,0.29002445936203,10.83317692044513
Iceland,ISL,2006,52306.13,80.5583373954454,0.3024500906467438,10.864868851597647
Iceland,ISL,2007,55457.36,79.2135056857956,0.2947088778018951,10.923369716161538
Iceland,ISL,2008,55360.812,76.1799528101892,0.3178927898406982,10.921627257814041
Iceland,ISL,2009,50581.086,77.2105381477459,0.286562442779541,10.831332990930589
Iceland,ISL,2010,49528.49,76.3580611080966,0.2617129683494568,10.810303338543765
Iceland,ISL,2011,50058.832,76.9043588886499,0.268302708864212,10.820954232711971
Iceland,ISL,2012,50375.41,78.1740953866606,0.2676942348480224,10.82725843817368
Iceland,ISL,2013,51696.086,77.0384286560904,0.2540291547775268,10.853137351634546
Iceland,ISL,2014,52102.574,76.3871512057165,0.2780041694641113,10.860969631511475
Iceland,ISL,2015,53505.695,73.0260077284693,0.2678797245025635,10.887543375816978
Iceland,ISL,2016,56049.293,71.9664165184534,0.272411048412323,10.933986814683017
Iceland,ISL,2017,56657.98,73.4409254404085,0.2613157927989959,10.944788121495899
Iceland,ISL,2018,57731.652,73.7961406955121,0.2656500935554504,10.963560863616449
Iceland,ISL,2019,57118.844,74.1611578114918,0.2680255770683288,10.952889358713435
India,IND,1977,395.4433,85.4460385786598,0.2968782186508178,5.980007414098417
India,IND,1983,432.42923,85.6358506511509,0.2720367610454559,6.0694186829252725
India,IND,1987,469.20996,83.3786161973619,0.2753100395202636,6.151050344175501
India,IND,1993,563.37286,76.4542220201817,0.2610981166362762,6.333941682467986
India,IND,2004,892.5966,68.7562502876863,0.2768206596374511,6.794134743090895
India,IND,2009,1155.1017,67.4195558848204,0.2782588601112366,7.0519436710276
India,IND,2011,1281.6106,67.291680169943,0.2877688407897949,7.155872847191252
India,IND,2022,2098.2112,71.7186722536094,0.2551499605178833,7.648840451191822
Indonesia,IDN,1984,1191.5906,72.3527019762265,0.3230241537094116,7.083044332254807
Indonesia,IDN,1987,1276.1323,71.4115636584469,0.3041209280490875,7.151589141915564
Indonesia,IDN,1990,1470.9182,73.0242048454681,0.3106927275657654,7.2936421106255915
Indonesia,IDN,1993,1693.1074,67.5353073209132,0.3175494372844696,7.434320817805634
Indonesia,IDN,1996,2020.9915,69.9241411425395,0.3421379327774048,7.611343511556083
Indonesia,IDN,1998,1780.2004,73.4749598091977,0.3085094094276428,7.484481221218661
Indonesia,IDN,1999,1767.5146,80.5482537739208,0.3078847527503967,7.477329657991209
Indonesia,IDN,2000,1828.1027,68.1823660161297,0.3030627369880676,7.5110339320552235
Indonesia,IDN,2001,1868.5917,70.0392207599728,0.3116591274738312,7.532940324520884
Indonesia,IDN,2002,1926.3744,74.8796953662173,0.3016376495361328,7.563394965989657
Indonesia,IDN,2003,1991.9182,76.2675061799955,0.2932318747043609,7.596853373044356
Indonesia,IDN,2004,2065.706,75.0903498705608,0.3041650652885437,7.633227335584391
Indonesia,IDN,2005,2155.4478,72.4719978808204,0.2990362048149109,7.675753776774952
Indonesia,IDN,2006,2244.0803,71.2962255101256,0.3152412176132202,7.716051050316069
Indonesia,IDN,2007,2355.1528,71.8891592159464,0.3323171734809875,7.7643608875728685
Indonesia,IDN,2008,2464.602,69.045033648151,0.3263291120529175,7.809785612994402
Indonesia,IDN,2009,2546.2197,68.2919344557649,0.3343270719051361,7.842365067617488
Indonesia,IDN,2010,2670.813,65.2230907903388,0.3458631038665771,7.890138199427311
Indonesia,IDN,2011,2799.6248,64.482033724377,0.3792591392993927,7.937240687184493
Indonesia,IDN,2012,2930.5186,65.6380348610401,0.3714888095855713,7.982934682936095
Indonesia,IDN,2013,3055.2424,66.3471823213083,0.3892685174942016,8.024614213793537
Indonesia,IDN,2014,3170.721,66.5641423046024,0.3877997100353241,8.061714285804634
Indonesia,IDN,2015,3288.2227,67.1994316673313,0.3820753395557403,8.098102485025972
Indonesia,IDN,2016,3416.81,67.3546109042107,0.3688569962978363,8.136462646238028
Indonesia,IDN,2017,3553.52,66.396144126226,0.363678902387619,8.175693940504946
Indonesia,IDN,2018,3701.3215,66.001127436428,0.3633864521980285,8.216445197027255
Indonesia,IDN,2019,3850.9033,66.7389358667773,0.3535986244678497,8.256063023138694
Indonesia,IDN,2020,3739.449,68.5896428146991,0.3533561527729034,8.226693553351797
Indonesia,IDN,2021,3850.6887,64.8757548002977,0.3550476431846618,8.256007294401035
Indonesia,IDN,2022,4024.9124,60.7347249897885,0.355120301246643,8.30025842564067
Indonesia,IDN,2023,4192.652,61.8804139706936,0.3605703115463257,8.34108874825781
Indonesia,IDN,2024,4367.863,63.1311287646522,0.3489439487457275,8.382029152464002
Iraq,IRQ,2006,3471.9875,52.8422162663533,0.2860061228275299,8.152482475543346
Iraq,IRQ,2012,4387.905,56.4295104338253,0.2954185605049133,8.386607171206336
Iraq,IRQ,2023,4337.087,57.3123747610783,0.2977394163608551,8.374958203583441
Ireland,IRL,1987,19281.223,79.6761859064745,0.3546723425388336,9.866886999762668
Ireland,IRL,1994,26263.709,73.8697757298419,0.3691566586494446,10.17594337931499
Ireland,IRL,1995,28646.818,69.6266440754481,0.3704594373703003,10.262797651402334
Ireland,IRL,1996,30518.404,69.3244388534546,0.3562469780445099,10.326085190453055
Ireland,IRL,2000,42599.48,61.6693458459749,0.3301073908805847,10.659597325610191
Ireland,IRL,2002,45974.49,60.367501720284,0.3228887915611267,10.735841956425675
Ireland,IRL,2003,46594.863,60.5205385191248,0.3288742005825043,10.749245577985794
Ireland,IRL,2004,48856.324,59.9311041637278,0.33609539270401,10.796639106615057
Ireland,IRL,2005,50547.21,59.6917497669573,0.3375394940376282,10.830663030047097
Ireland,IRL,2006,51656.82,60.046156139999,0.327275663614273,10.852377508425313
Ireland,IRL,2007,52849.695,62.0371003725003,0.3194657564163208,10.875207220231589
Ireland,IRL,2008,49461.16,67.0339979580526,0.3090561628341675,10.808942994095975
Ireland,IRL,2009,46466.38,67.3162194416882,0.3268015384674072,10.746484319324434
Ireland,IRL,2010,46991.645,65.9753899348326,0.3229482769966125,10.757725098932509
Ireland,IRL,2011,47539.918,64.3696215723605,0.3287218809127807,10.769325016049423
Ireland,IRL,2012,47147.16,62.7948517983689,0.332200139760971,10.761029052949521
Ireland,IRL,2013,47928.035,60.7339317064248,0.334856778383255,10.777455894025554
Ireland,IRL,2014,52044.62,57.4958831200419,0.3187445402145386,10.859856706549103
Ireland,IRL,2015,64250.137,43.8251089443182,0.3182036876678467,11.070539135050913
Ireland,IRL,2016,64205.98,45.3301559017878,0.3280714452266693,11.06985163175764
Ireland,IRL,2017,69748.625,42.5634616023903,0.3135872185230255,11.152652986227654
Ireland,IRL,2018,74029.055,41.937869412204,0.3060292601585388,11.212212930260439
Ireland,IRL,2019,76485.63,40.8245697700487,0.3025754988193512,11.24485815903264
Ireland,IRL,2020,80927.94,37.4154894874512,0.2922815084457397,11.301314408069654
Ireland,IRL,2021,92781.234,35.4088187954271,0.293718546628952,11.437999678497519
Ireland,IRL,2022,97793.54,35.2926379153271,0.2991203069686889,11.490613800671568
Ireland,IRL,2023,93541.96,39.4762663967764,0.2897247076034546,11.44616538466309
Israel,ISR,1979,18735.453,82.866937531099,0.3633461594581604,9.838172890278948
Israel,ISR,1986,20399.213,81.23986160046,0.3649177551269531,9.92325160065677
Israel,ISR,1992,23647.783,77.0555480698311,0.3550866544246673,10.071024647454134
Israel,ISR,1997,27143.455,77.004419147987,0.3809782266616821,10.208891228160523
Israel,ISR,2001,28808.13,77.6165900156504,0.3894935846328735,10.268412917953908
Israel,ISR,2002,28195.867,79.5370259661475,0.3956035673618316,10.246930685901509
Israel,ISR,2003,28092.617,78.6845310560198,0.4071962535381317,10.243262080586057
Israel,ISR,2004,28883.248,77.819279245666,0.4145374000072479,10.271017052056967
Israel,ISR,2005,29623.717,77.0142723308063,0.4226751029491424,10.296330569482736
Israel,ISR,2006,30734.963,76.764651331169,0.4155300557613373,10.333156145501114
Israel,ISR,2007,32103.162,76.943808659765,0.4110108613967895,10.376709808939738
Israel,ISR,2008,32554.041,77.8049483060775,0.4164712727069855,10.390656787396495
Israel,ISR,2009,32178.572,76.8706976326806,0.426432728767395,10.379056044173318
Israel,ISR,2010,33344.723,77.0380079772144,0.4256244301795959,10.414654807939385
Israel,ISR,2011,34540.676,77.0982424844537,0.4146207571029663,10.44989292302044
Israel,ISR,2012,34738.66,76.6144634098805,0.4130359292030334,10.455608466800161
Israel,ISR,2013,35489.508,76.1891187324581,0.3987257778644562,10.476992382484433
Israel,ISR,2014,36129.316,75.8584108100814,0.3975706696510315,10.494859892326721
Israel,ISR,2015,36213.105,75.0791694109399,0.3971227407455444,10.497176348876259
Israel,ISR,2016,37093.79,75.3424300819561,0.3901195526123047,10.521204849140275
Israel,ISR,2017,37963.05,75.1486244355013,0.3821011781692505,10.544368597230616
